Path	Frame	Seconds	Speed	Linear Acceleration	Net-to-Gross Displacement Ratio	Rate of Change of Direction	Angular Velocity	Direction of Travel	Orientaiton	Rate of Change of Orientation
			(micrometers/second)	(micrometers/(second*second))		(degrees/second)	(degrees/second)	(degrees)	(degrees)	(degrees/second)
29	88	2.9	5.16596	-56.73979	0.89999	85.4685	-896.36188	896.36194	90	0
29	89	2.93333	3.6692	-43.80594	0.89999	32.70915	1417.97253	1417.97253	90	0
29	90	2.96667	2.24556	30.30577	0.87149	180	2515.2854	2515.2854	90	-1350
29	91	3	5.68959	-4.04051	0.67065	200.39485	571.85284	571.85278	0	-1350
29	92	3.03333	1.97619	-9.48065	0.67065	218.12352	648.70251	648.70239	0	-1152.66272
29	93	3.06667	5.05755	21.1017	0.60691	243.64168	601.41949	601.41974	-76.84418	-1350
29	94	3.1	3.38297	-64.75244	0.48246	258.21817	-106.25346	106.25336	-90	-197.33722
29	95	3.13333	0.74072	-29.71343	0.48246	236.55812	619.46814	619.46777	-90	0
29	96	3.16667	1.40208	25.4726	0.46116	299.51602	1471.64014	1471.63989	-90	197.33722
29	97	3.2	2.43889	9.59758	0.43209	334.66745	-1010.41016	1010.4101	-76.84418	0
29	98	3.23333	2.04192	230.82483	0.40992	232.15535	-1528.02356	1528.02344	-90	-1547.33728
29	99	3.26667	17.82721	202.06625	0.36787	232.79922	74.56012	74.56032	-180	-2700
29	100	3.3	15.513	-233.41949	0.18962	237.12604	-2141.98853	2141.98828	-270	-1350
29	101	3.33333	2.26591	-114.63228	0.18962	90	-1440.56677	1440.56689	-270	-1350
29	102	3.36667	7.87085	66.27587	0.1985	141.08824	995.73456	995.73462	-360	-1350
29	103	3.4	6.6843	94.065	0.27156	156.38231	1259.45715	1259.45728	-360	0
29	104	3.43333	14.14185	179.86368	0.27156	225.05206	1495.54333	1495.54346	-360	587.82214
29	105	3.46667	18.67521	-65.03985	0.31454	256.08521	1185.95215	1185.95215	-320.81186	0
29	106	3.5	9.80586	-51.83185	0.24282	304.11554	1663.66748	1663.66748	-360	-587.82214
29	107	3.53333	15.21976	234.36206	0.24282	366.99637	1456.74268	1456.74268	-360	0
29	108	3.56667	25.42999	3.29181	0.08547	401.23172	1018.77454	1018.77454	-360	-568.28339
29	109	3.6	15.43921	-78.41901	0.06713	434.91467	1466.46362	1466.46338	-397.88556	-568.28339
29	110	3.63333	20.20206	132.63661	0.06713	498.99594	1005.73047	1005.73059	-397.88556	568.28339
29	111	3.66667	24.28165	-232.92027	0.1891	501.96338	373.83203	373.83224	-360	568.28339
29	112	3.7	4.67404	-329.53122	0.20922	523.91809	-718.79669	718.797	-360	0
29	113	3.73333	2.3129	-21.55561	0.20906	454.04358	-1108.77124	1108.77136	-360	0
29	114	3.76667	3.237	-24.41084	0.21623	450	553.41724	553.41748	-360	0
29	115	3.8	0.68552	-48.55502	0.21967	490.93808	-1350	1350	-360	0
29	116	3.83333	0	175.06242	0.21967	360	-118.50651	118.50677	-360	0
29	117	3.86667	12.35634	185.34517	0.21967	483.03763	1845.56458	1845.56445	-360	0
29	118	3.9	12.35634	27.8746	0.27642	483.03763	575.57068	575.57056	-360	0
29	119	3.93333	14.21465	60.74756	0.27642	521.409	1322.32483	1322.32495	-360	1350
29	120	3.96667	16.40618	-17.60555	0.32324	571.19263	1591.85706	1591.85767	-270	0
29	121	4	13.04095	-41.06555	0.26257	627.53284	3218.37061	3218.37061	-360	-1350
29	122	4.03333	13.66848	229.48518	0.26257	785.75067	1876.94385	1876.9436	-360	0
29	123	4.06667	28.33996	71.92028	0.26308	752.66241	-853.89795	853.89771	-360	0
29	124	4.1	18.46316	-69.83608	0.20726	728.82416	-74.58496	74.58527	-360	0
29	125	4.13333	23.68422	120.47911	0.20726	747.69006	15.36598	15.3653	-360	-118.88397
29	126	4.16667	26.4951	-231.33443	0.21507	729.84851	-1189.23242	1189.23242	-367.9256	-1350
29	127	4.2	8.26193	-195.63541	0.18504	668.4079	-2422.64282	2422.64282	-450	-1231.11597
29	128	4.23333	13.45274	145.87834	0.18504	568.33899	-1737.59924	1737.59863	-450	-1350
29	129	4.26667	17.98715	-108.38251	0.15197	552.56799	-775.88727	775.88654	-540	-2700
29	130	4.3	6.22724	-155.65909	0.16102	516.61322	-1951.95374	1951.95422	-630	-1350
29	131	4.33333	7.60988	182.01392	0.16102	422.43771	-1481.48022	1481.48071	-630	-1350
29	132	4.36667	18.3615	47.75037	0.17749	417.84784	-117.36446	117.3642	-720	0
29	133	4.4	10.79323	-124.90343	0.19887	414.61343	-893.5943	893.59406	-630	1350
29	134	4.43333	10.03461	-8.59099	0.19887	358.2749	-653.03467	653.03467	-630	-1350
29	135	4.46667	10.2205	-116.53071	0.19359	371.07779	1375.87659	1375.87646	-720	-1350
29	136	4.5	2.26589	-1.65629	0.1994	450	1718.81348	1718.81335	-720	0
29	137	4.53333	10.11008	52.0929	0.1994	485.66534	1350	1350	-720	0
29	138	4.56667	5.73875	-28.42144	0.21692	540	2181.3374	2181.3374	-720	0
29	139	4.6	8.21532	-2.48949	0.18654	631.08783	-816.15021	816.15002	-720	0
29	140	4.63333	5.57279	-86.09251	0.18654	485.59	-2359.83252	2359.83252	-720	0
29	141	4.66667	2.47582	-35.73996	0.19674	473.76566	-2562.73828	2562.73828	-720	1350
29	142	4.7	3.19012	10.7146	0.18827	314.74078	-1027.59644	1027.59656	-630	1350
29	143	4.73333	3.19012	-9.57205	0.18827	405.25922	1357.8219	1357.82178	-630	-1350
29	144	4.76667	2.55199	-38.27982	0.1935	405.26224	2699.81982	2699.81958	-720	0
29	145	4.8	0.63814	29.08354	0.19173	585.24719	4721.06641	4721.06641	-630	1350
29	146	4.83333	4.49089	145.10564	0.19173	720	3671.03247	3671.03296	-630	0
29	147	4.86667	10.31185	121.2749	0.19048	829.98273	1943.88452	1943.88428	-630	-1350
29	148	4.9	12.57588	3.88268	0.20931	849.59229	-1711.72229	1711.72217	-720	-1350
29	149	4.93333	10.57069	63.84399	0.20931	715.86792	-1740.94299	1740.94299	-720	-752.43622
29	150	4.96667	16.83215	-44.81215	0.20346	733.52942	756.83832	756.83807	-770.16241	257.91504
29	151	5	7.58321	-44.33569	0.21448	766.32379	-335.34937	335.34943	-702.80566	985.41138
29	152	5.03333	13.87644	315.46768	0.21564	711.17279	-705.83209	705.83221	-704.46832	1092.08496
29	153	5.06667	28.61439	9.95563	0.21095	719.26831	283.8605	283.86108	-630	-232.97516
29	154	5.1	14.54015	-306.61182	0.22434	730.09686	-197.55537	197.55524	-720	-1350
29	155	5.13333	8.1736	34.60957	0.22434	706.09796	-174.57249	174.57275	-720	1350
29	156	5.16667	16.84745	12.91128	0.22603	718.45868	352.91501	352.91473	-630	588.80127
29	157	5.2	9.03436	-125.21226	0.23652	729.62561	-900.97467	900.97504	-680.74658	-761.19873
29	158	5.23333	8.49997	140.10629	0.23652	658.39368	-966.30615	966.30615	-680.74658	98.1601
29	159	5.26667	18.37478	22.28826	0.22473	665.2052	189.08658	189.08661	-674.20258	22.23267
29	160	5.3	9.98585	-123.23495	0.21832	670.99945	916.56219	916.56189	-679.2644	-75.92743
29	161	5.33333	10.15911	89.0194	0.21832	726.30933	612.57275	612.57294	-679.2644	-611.03394
29	162	5.36667	15.92048	-56.80156	0.23215	711.83765	-639.81677	639.81628	-720	-611.03394
29	163	5.4	6.37234	10.7733	0.23434	683.65491	80.4864	80.48676	-720	0
29	164	5.43333	16.6387	222.09265	0.23256	717.20343	7.81009	7.81036	-720	671.68762
29	165	5.46667	21.17852	-69.82315	0.25409	684.1756	-1306.32129	1306.32104	-675.22083	256.54083
29	166	5.5	11.98382	-183.22095	0.23654	630.11536	-15.12301	15.1236	-702.89728	-415.14679
29	167	5.53333	8.96379	166.13741	0.23654	683.16736	885.21515	885.21515	-702.89728	-162.24335
29	168	5.56667	23.05965	78.16751	0.24132	689.1297	145.92853	145.92865	-713.7135	-453.91296
29	169	5.6	14.17496	-172.00484	0.2539	692.89594	-141.1492	141.1496	-733.15814	-291.66962
29	170	5.63333	11.59266	-142.3235	0.2539	679.71973	-1030.69836	1030.698	-733.15814	-1152.62793
29	171	5.66667	4.68672	-27.79243	0.26107	624.18274	-2349.38086	2349.38037	-810	-2502.62793
29	172	5.7	9.73983	437.99649	0.24053	523.09436	-1529.85474	1529.85535	-900	-1350
29	173	5.73333	33.88649	815.58087	0.24053	522.19238	-132.1261	132.12616	-900	0
29	174	5.76667	64.11189	-65.71873	0.17858	514.28595	-249.70549	249.70505	-900	-817.4231
29	175	5.8	29.50524	-712.62067	0.14971	505.54538	-560.21051	560.21069	-954.49487	-626.05682
29	176	5.83333	16.60384	92.20997	0.14997	476.93857	-395.39569	395.39612	-941.73712	-29.62372
29	177	5.86667	35.65257	-571.46198	0.15433	479.18564	67.41265	67.41211	-956.46979	-441.97998
										
29		Mean	11.7901	-3.34576	0.31178	474.54515	126.36781	1071.02329	-467.93251	-325.9287
29		STD	9.46118	179.00165	0.22912	218.30649	1364.48864	854.81411	293.45234	848.16255
										
30	82	2.7	0.00002	758.53888	1	0	-5360.39063	5360.39063	-175.99568	0
30	83	2.73333	25.28465	614.1994	0	-178.67969	-2688.90479	2688.90503	-175.99568	-9.1024
30	84	2.76667	40.94665	-144.28885	1	-179.26033	-22.76743	22.76756	-176.60251	7.54738
30	85	2.8	15.6654	-282.61325	0.99992	-180.19753	67.7677	67.76779	-175.49252	16.64978
30	86	2.83333	22.10577	421.87708	0.99992	-174.74248	40.81285	40.81284	-175.49252	72.56561
30	87	2.86667	43.79053	-5.55365	0.99924	-177.47667	-82.72483	82.72476	-170.65482	1282.38782
30	88	2.9	21.73553	-356.04126	0.99924	-180.25746	164.62602	164.62601	-90	1209.82227
30	89	2.93333	20.05445	320.06662	0.99924	-166.5016	90.62843	90.62828	-90	-1350
30	90	2.96667	43.0733	49.52285	0.99609	-174.21558	-214.9837	214.98367	-180	-1350
30	91	3	23.35597	-322.74426	0.99629	-180.83385	-90.78584	90.78575	-180	0
30	92	3.03333	21.55701	216.46983	0.99629	-180.26796	-26.56605	26.56609	-180	-1350
30	93	3.06667	37.7873	-81.05765	0.99662	-182.60492	-138.233	138.23296	-270	-2700
30	94	3.1	16.15317	-421.57214	0.99603	-189.48349	-2601.21704	2601.2168	-360	-1350
30	95	3.13333	9.68249	147.26251	0.98789	-356.01938	-2730.2981	2730.29834	-360	0
30	96	3.16667	25.97067	106.06108	0.88206	-371.50339	-309.7948	309.79477	-360	-60.48798
30	97	3.2	16.75323	-112.17496	0.72381	-376.67236	-40.23259	40.23239	-364.03253	-60.48798
30	98	3.23333	18.49234	299.65768	0.72381	-374.18555	17.5111	17.51083	-364.03253	-67.95456
30	99	3.26667	36.7304	-21.51921	0.57816	-375.50497	-58.06043	58.06046	-368.56284	60.48798
30	100	3.3	17.05773	-467.04047	0.46049	-378.05624	1146.50244	1146.50256	-360	128.44254
30	101	3.33333	5.59437	-87.54148	0.46331	-299.07147	1752.09961	1752.09961	-360	0
30	102	3.36667	11.22163	42.1568	0.43129	-261.2496	1072.84839	1072.84863	-360	1350
30	103	3.4	8.40483	9.19385	0.43683	-227.54823	2109.48779	2109.48804	-270	1350
30	104	3.43333	11.83455	0.39751	0.43683	-120.61707	1942.37231	1942.37219	-270	213.96584
30	105	3.46667	8.43133	-99.78819	0.44461	-98.05676	2120.62207	2120.62207	-255.73561	0
30	106	3.5	5.18201	-7.00416	0.41657	20.75773	3382.97314	3382.97314	-270	-213.96584
30	107	3.53333	7.96438	70.91301	0.41657	127.47478	2430.02051	2430.02051	-270	-1350
30	108	3.56667	9.90954	7.57985	0.41933	182.75909	1588.55127	1588.55127	-360	0
30	109	3.6	8.46971	-24.82272	0.42737	233.3782	2293.89551	2293.89551	-270	1350
30	110	3.63333	8.25469	-34.99366	0.42737	335.68546	2293.82788	2293.82764	-270	-1350
30	111	3.66667	6.1368	-27.17472	0.39117	386.30005	1988.91882	1988.91907	-360	-1350
30	112	3.7	6.44304	59.67672	0.38625	468.28006	560.12445	560.12463	-360	0
30	113	3.73333	10.11524	271.89633	0.38625	423.64169	-860.15607	860.15625	-360	1350
30	114	3.76667	24.56947	71.31047	0.35615	410.93631	-319.65317	319.65317	-270	0
30	115	3.8	14.86928	-138.89714	0.30515	402.33148	682.2002	682.2002	-360	-1350
30	116	3.83333	15.30966	459.48032	0.30515	456.41632	714.82666	714.82635	-360	1350
30	117	3.86667	45.5013	225.40146	0.30204	449.98657	-145.0426	145.04242	-270	1305.51636
30	118	3.9	30.33642	-432.55566	0.30043	446.74683	-104.28303	104.28268	-272.96558	-44.48364
30	119	3.93333	16.66425	129.31055	0.30043	443.03439	-267.82208	267.82242	-272.96558	-188.37708
30	120	3.96667	38.95712	99.34962	0.30535	428.892	-405.58972	405.59006	-285.52405	44.48364
30	121	4	23.28756	-302.45453	0.29733	415.99506	-123.82559	123.82553	-270	-1117.13928
30	122	4.03333	18.79349	331.54596	0.29389	420.63696	110.77766	110.77789	-360	-106.01578
30	123	4.06667	45.39063	117.55434	0.29926	423.38025	33.69899	33.69919	-277.06772	620.354
30	124	4.1	26.63044	-397.11868	0.31307	422.88358	-261.46848	261.46866	-318.64307	-623.63025
30	125	4.13333	18.91605	330.32983	0.31307	405.94901	-315.72198	315.72189	-318.64307	100.35645
30	126	4.16667	48.65243	163.49948	0.31648	401.83545	-100.82989	100.82977	-311.95264	102.17834
30	127	4.2	29.81601	-381.07352	0.32302	399.22702	-52.07975	52.07977	-311.83118	1.8219
30	128	4.23333	23.24753	304.40915	0.32302	398.36346	-100.71484	100.71487	-311.83118	150.62622
30	129	4.26667	50.10995	64.20276	0.33264	392.5127	-171.55952	171.55975	-301.78943	-126.68335
30	130	4.3	27.52771	-441.62442	0.34006	386.92615	-547.70099	547.70093	-320.27673	-182.92694
30	131	4.33333	20.66833	192.13348	0.33975	355.9993	-433.78711	433.78693	-313.98456	-595.849
30	132	4.36667	40.33661	11.25481	0.33043	358.00702	60.01052	60.01053	-360	-690.23163
30	133	4.4	21.41865	-267.66376	0.32761	360	-360.64926	360.64957	-360	0
30	134	4.43333	22.49236	341.9184	0.32756	333.96371	-366.29254	366.29242	-360	-178.33008
30	135	4.46667	44.21321	19.42369	0.31206	335.58051	58.52949	58.52966	-371.88867	-347.02744
30	136	4.5	23.78728	-302.22644	0.30445	337.86569	-34.32794	34.32816	-383.13516	-282.53677
30	137	4.53333	24.06478	323.64667	0.30387	333.29196	-219.1954	219.19556	-390.72446	-63.9418
30	138	4.56667	45.36372	-15.89058	0.29812	323.25266	-307.48914	307.48901	-387.39795	-276.40686
30	139	4.6	23.00541	-364.74496	0.28448	312.79269	-188.41934	188.41919	-409.15158	-326.30447
30	140	4.63333	21.04739	302.4809	0.28448	310.69138	-30.88111	30.8812	-409.15158	67.03217
30	141	4.66667	43.1708	17.1904	0.27504	310.73395	-19.75656	19.75662	-404.68277	-612.72632
30	142	4.7	22.19341	-631.18164	0.26914	309.37427	-1249.41431	1249.41418	-450	-679.75842
30	143	4.73333	1.09202	633.04175	0.26821	227.43967	-2458.03809	2458.03809	-450	0
										
30		Mean	22.83213	21.96116	0.50114	130.81156	46.99961	815.05311	-304.13233	-132.58274
30		STD	13.01045	287.34242	0.28172	298.01462	1356.42116	1085.25379	82.02849	794.05226
										
31	98	3.23333	58.18872	-261.27148	1	-139.8877	-98.36111	98.36105	-136.77136	1403.14087
31	99	3.26667	49.47967	-549.62347	1	-143.1664	-145.03539	145.03532	-90	-648.42957
31	100	3.3	21.54715	-440.48929	0.99768	-149.55672	-16.78067	16.7807	-180	-1350
31	101	3.33333	20.11371	105.51575	0.99303	-144.28511	244.03427	244.03427	-180	-1350
31	102	3.36667	28.58154	-149.97676	0.99483	-133.28777	418.90048	418.90057	-270	-1350
31	103	3.4	10.11526	-144.80447	0.98327	-116.35841	128.6375	128.63754	-270	0
31	104	3.43333	18.9279	149.72343	0.98327	-124.71193	-134.6772	134.67715	-270	0
31	105	3.46667	20.09683	-266.09711	0.9809	-125.33688	-159.46182	159.46175	-270	0
31	106	3.5	1.1881	-223.86435	0.98112	-135.34271	-638.24933	638.24939	-270	0
31	107	3.53333	5.17254	120.94983	0.98112	-167.88684	-798.80542	798.8056	-270	0
31	108	3.56667	9.25142	-5.93077	0.97547	-188.59642	-648.34943	648.34949	-270	-535.72815
31	109	3.6	4.77715	-19.7369	0.94711	-211.11014	-1190.64868	1190.64856	-305.71521	-535.72815
31	110	3.63333	7.93563	145.6739	0.94711	-267.97299	-885.90887	885.90869	-305.71521	535.72815
31	111	3.66667	14.48875	-20.54426	0.84485	-270.17072	-72.81286	72.81281	-270	535.72815
31	112	3.7	6.56601	-105.69713	0.76898	-272.82718	-536.47302	536.47339	-270	0
31	113	3.73333	7.44227	223.61333	0.76898	-305.93561	-535.67554	535.67554	-270	-1350
31	114	3.76667	21.47356	99.01152	0.67371	-308.53888	-59.73883	59.73862	-360	-1350
31	115	3.8	14.04304	-39.31758	0.51951	-309.91818	-624.70532	624.70551	-360	0
31	116	3.83333	18.85239	380.35782	0.51951	-350.18591	-478.89526	478.89542	-360	0
31	117	3.86667	39.40023	30.5779	0.35241	-341.84454	261.18716	261.18713	-360	0
31	118	3.9	20.89092	-269.53198	0.20131	-332.77344	60.94041	60.9407	-360	0
31	119	3.93333	21.43143	242.71288	0.20041	-337.78183	9.67903	9.67896	-360	0
31	120	3.96667	37.07178	-41.02209	0.08341	-332.12817	304.08813	304.08783	-360	0
31	121	4	18.69662	-237.36388	0.02064	-317.50931	564.54291	564.54297	-360	535.75146
31	122	4.03333	21.24752	176.99098	0.01541	-294.49197	345.62164	345.62164	-324.28323	1350
31	123	4.06667	30.49602	-133.17557	0.07657	-294.46786	12.48095	12.48093	-270	814.24854
31	124	4.1	12.36915	-345.66217	0.12028	-293.65991	-2369.9812	2369.9812	-270	0
31	125	4.13333	7.45187	222.32475	0.12028	-452.46661	-2345.10132	2345.10132	-270	118.86566
31	126	4.16667	27.1908	179.28416	0.09314	-450	72.15614	72.15637	-262.07562	1350
31	127	4.2	19.40415	-134.4409	0.05596	-447.65619	442.82889	442.82867	-180	1231.13428
31	128	4.23333	18.22807	336.24493	0.05747	-420.47809	446.90247	446.90231	-180	-1102.43872
31	129	4.26667	41.82048	80.62062	0.09834	-417.8627	91.06039	91.06064	-253.49591	0
31	130	4.3	23.60278	-414.2738	0.16069	-414.40738	676.22498	676.22498	-180	1102.43872
31	131	4.33333	14.20223	-12.91366	0.16069	-372.78104	626.52405	626.52417	-180	-118.88374
31	132	4.36667	22.74187	-84.937	0.19118	-372.6391	5.66932	5.6694	-187.92558	0
31	133	4.4	8.53976	-318.47012	0.20903	-372.40308	1539.58667	1539.58643	-180	118.88374
31	134	4.43333	1.51053	-82.78059	0.20903	-270	1536.04614	1536.04614	-180	0
31	135	4.46667	3.02105	-45.31581	0.20578	-270	0	0	-180	0
										
31		Mean	19.14629	-48.77998	0.51296	-280.80073	-104.01447	513.86245	-259.89427	-15.66549
31		STD	12.87124	217.24265	0.39467	103.67782	769.39097	582.00245	71.91704	747.35178
										
32	101	3.33333	30.18149	3.82977	1	-26.77341	-509.32455	509.32458	0	0
32	102	3.36667	30.30915	-205.57904	1	-43.75089	-487.34595	487.34595	0	0
32	103	3.4	16.47622	-297.52155	0.96016	-59.26314	-875.81091	875.81097	0	0
32	104	3.43333	10.47438	181.74954	0.96015	-102.13829	-755.91351	755.91351	0	0
32	105	3.46667	28.59286	113.24139	0.87757	-109.65737	-104.42577	104.42574	0	1350
32	106	3.5	18.02381	-248.96062	0.81979	-109.10001	-477.69638	477.69641	90	1231.13416
32	107	3.53333	11.99548	169.89801	0.81096	-141.5038	-628.04877	628.04877	82.07561	-1350
32	108	3.56667	29.35034	65.83942	0.74018	-150.96992	-191.01518	191.01517	0	-1231.13416
32	109	3.6	16.38478	-146.25272	0.69675	-154.23814	-777.14856	777.14856	0	0
32	110	3.63333	19.60016	278.93842	0.69675	-202.77983	-848.42236	848.42236	0	-424.92484
32	111	3.66667	34.98067	-40.3238	0.56391	-210.79964	-324.3316	324.33151	-28.32832	-651.7868
32	112	3.7	16.91191	-300.18936	0.48294	-224.40193	-681.88721	681.88727	-43.45245	-451.56433
32	113	3.73333	14.96805	243.57637	0.4693	-256.25879	-430.82068	430.82062	-58.43261	651.7868
32	114	3.76667	33.15033	70.78784	0.38462	-253.12331	68.09486	68.09509	0	2226.48926
32	115	3.8	19.68724	-324.00644	0.32769	-251.71912	-421.31076	421.31079	90	1350
32	116	3.83333	11.5499	80.31203	0.32769	-281.21069	-695.49481	695.495	90	0
32	117	3.86667	25.04137	42.52566	0.28571	-298.08545	-455.29031	455.29037	90	-1350
32	118	3.9	14.38494	-224.71312	0.22043	-311.56339	-527.12604	527.12585	0	-1350
32	119	3.93333	10.0605	157.35168	0.22043	-333.22717	-517.02319	517.02301	0	0
32	120	3.96667	24.87506	77.52524	0.17459	-346.03159	-318.35016	318.35037	0	0
32	121	4	15.22885	-352.73218	0.10811	-354.45053	1140.47388	1140.47375	0	0
32	122	4.03333	1.35958	-68.49767	0.10811	-270	1449.12183	1449.12183	0	0
32	123	4.06667	10.66234	119.67097	0.11215	-257.84241	208.72185	208.72192	0	0
32	124	4.1	9.33764	-19.87039	0.14596	-256.08521	26.35789	26.35803	0	0
32	125	4.13333	9.33764	74.7053	0.14596	-256.08521	65.47905	65.47897	0	0
32	126	4.16667	14.318	-64.20016	0.17843	-251.71994	186.65422	186.65405	0	0
32	127	4.2	5.05763	-63.04051	0.19589	-243.6416	121.19474	121.19476	0	0
32	128	4.23333	10.1153	168.55521	0.19589	-243.64029	106.40596	106.40602	0	0
32	129	4.26667	16.29465	-56.02607	0.22869	-236.54787	275.71924	275.7193	0	0
32	130	4.3	6.38022	-148.71837	0.24713	-225.259	169.32957	169.32953	0	0
32	131	4.33333	6.38009	143.55057	0.24713	-225.25923	-0.00131	0.00137	0	0
32	132	4.36667	15.95026	38.25984	0.26484	-225.25909	-154.3197	154.31969	0	0
32	133	4.4	8.93074	-151.95569	0.29004	-235.54721	-238.58165	238.58162	0	0
32	134	4.43333	5.81988	53.73003	0.28659	-241.16454	-594.01172	594.01154	0	0
32	135	4.46667	12.51274	58.44855	0.3024	-275.14798	-961.92737	961.92743	0	0
32	136	4.5	9.71645	-24.5657	0.30644	-305.29303	492.46945	492.46924	0	0
32	137	4.53333	10.87503	178.3517	0.30644	-242.3167	1137.01453	1137.0144	0	0
32	138	4.56667	21.60657	5.84212	0.33167	-229.49207	377.98004	377.98029	0	1350
32	139	4.6	11.26451	-324.09674	0.35265	-217.11801	-1957.61914	1957.61902	90	1350
32	140	4.63333	0.00012	337.93173	0.35265	-360	-4286.45947	4286.45947	90	0
										
32		Mean	15.45367	-9.91572	0.41817	-225.46164	-309.86725	601.1181	12.29656	67.5
32		STD	8.51289	175.49941	0.27601	79.95431	882.06748	716.04312	37.2133	738.20747
										
33	113	3.73333	24.32699	-378.73825	1	-19.34017	242.38084	242.38086	0	0
33	114	3.76667	11.70238	-338.75879	1	-11.26081	1640.10254	1640.10254	0	-676.52448
33	115	3.8	1.74307	-56.61467	0.8415	90	4055.65137	4055.65161	-45.10163	-676.52448
33	116	3.83333	7.92807	193.19444	0.8415	259.11597	3071.38721	3071.38721	-45.10163	24.73034
33	117	3.86667	14.6227	21.99457	0.64934	294.75916	976.51282	976.51245	-43.45294	-25.05798
33	118	3.9	9.39438	-162.02425	0.75235	324.2168	-58.41044	58.41064	-46.77216	-49.78832
33	119	3.93333	3.82108	-26.19405	0.75235	290.86511	-1270.34082	1270.3407	-46.77216	49.79284
33	120	3.96667	7.64811	33.40588	0.76857	239.52742	-1213.44897	1213.4491	-43.45264	56.88852
33	121	4	6.04814	-40.08159	0.63411	209.96851	-1183.03821	1183.03821	-42.9796	7.09568
33	122	4.03333	4.976	136.87018	0.63411	160.6582	-1404.15161	1404.15149	-42.9796	-3.74542
